N,coverage,match_level,ethnicity,model_variant
8026.4335222571735,0.6880702925796814,8of8,Chinese,cross_ethnic
8603.464416684501,0.6998420012366747,8of8,Chinese,cross_ethnic
9221.978823334322,0.7114626057983924,8of8,Chinese,cross_ethnic
9884.959046625587,0.7229228626601308,8of8,Chinese,cross_ethnic
10595.601792776148,0.73421404487439,8of8,Chinese,cross_ethnic
11357.333583431051,0.7453279124155525,8of8,Chinese,cross_ethnic
12173.82727739662,0.756256666061674,8of8,Chinese,cross_ethnic
13049.019780144015,0.7669928887542227,8of8,Chinese,cross_ethnic
13987.131026472387,0.7775294792046579,8of8,Chinese,cross_ethnic
14992.684327860472,0.7878595831364137,8of8,Chinese,cross_ethnic
16070.528182616385,0.7979765278308807,8of8,Chinese,cross_ethnic
17225.859653987874,0.8078737655432935,8of8,Chinese,cross_ethnic
18464.249428955427,0.8175448308450612,8of8,Chinese,cross_ethnic
19791.668678535574,0.8269833160432999,8of8,Chinese,cross_ethnic
21214.517849106276,0.8361828675826853,8of8,Chinese,cross_ethnic
22739.657523579273,0.8451372048532169,8of8,Chinese,cross_ethnic
24374.441501222216,0.8538401612488612,8of8,Chinese,cross_ethnic
26126.752255633266,0.8622857457966818,8of8,Chinese,cross_ethnic
28005.03894183631,0.8704682223389533,8of8,Chinese,cross_ethnic
30018.35813575592,0.8783822022005138,8of8,Chinese,cross_ethnic
32176.417502507353,0.886022745562236,8of8,Chinese,cross_ethnic
34489.6226040576,0.893385466397182,8of8,Chinese,cross_ethnic
36969.12707195024,0.9004666357849629,8of8,Chinese,cross_ethnic
39626.88638701478,0.9072632786609459,8of8,Chinese,cross_ethnic
42475.71552536894,0.913773259533943,8of8,Chinese,cross_ethnic
45529.35074866948,0.9199953533735756,8of8,Chinese,cross_ethnic
48802.515836544335,0.9259292986829577,8of8,Chinese,cross_ethnic
52310.993080562585,0.9315758306896801,8of8,Chinese,cross_ethnic
56071.69938205458,0.9369366935619298,8of8,Chinese,cross_ethnic
60102.76782070388,0.9420146315386164,8of8,Chinese,cross_ethnic
64423.635087213705,0.9468133598047929,8of8,Chinese,cross_ethnic
69055.13520162331,0.9513375168027611,8of8,Chinese,cross_ethnic
74019.59996915638,0.955592600408325,8of8,Chinese,cross_ethnic
79340.96665797492,0.9595848909916953,8of8,Chinese,cross_ethnic
85044.89341802668,0.96332136480128,8of8,Chinese,cross_ethnic
91158.88299750819,0.9668096013389488,8of8,Chinese,cross_ethnic
97712.41535346501,0.970057688425462,8of8,Chinese,cross_ethnic
104737.08979594486,0.9730741284806069,8of8,Chinese,cross_ethnic
112266.77735108136,0.9758677491722374,8of8,Chinese,cross_ethnic
120337.78407775905,0.9784476210459399,8of8,Chinese,cross_ethnic
